DogID,Weight (kg),Date,Hour,Behaviour Pattern,Activity Level (steps),Heart Rate (bpm),Calorie Burn,Temperature (C),Food Intake (calories),Water Intake (ml),Breathing Rate (breaths/min),Barking Frequency
CANINE002,11.6768,14-02-2022,11,Normal,380,103,19.7,25.2,0.0,94.4,28,None
CANINE002,11.6768,14-02-2022,12,Normal,363,109,19.0,25.8,0.0,13.3,19,Low
CANINE002,11.6768,14-02-2022,13,Normal,319,112,15.9,24.7,0.0,90.1,20,None
CANINE002,11.6768,14-02-2022,14,Normal,487,105,23.7,25.1,0.0,69.7,25,None
CANINE002,11.6768,14-02-2022,15,Normal,246,116,12.5,25.2,0.0,51.3,24,Low
CANINE002,11.6768,14-02-2022,16,Normal,254,112,14.9,26.8,0.0,33.3,20,None
CANINE002,11.6768,14-02-2022,17,Eating,271,108,14.7,29.0,215.9,239.7,18,None
CANINE002,11.6768,14-02-2022,18,Sleeping,0,113,2.0,25.7,0.0,0.0,20,None
CANINE002,11.6768,14-02-2022,19,Normal,364,109,20.0,25.9,0.0,19.7,20,None
CANINE002,11.6768,14-02-2022,20,Walking,1101,114,52.4,32.9,0.0,0.0,26,High
CANINE002,11.6768,14-02-2022,21,Normal,459,113,24.4,25.8,0.0,76.4,23,None
CANINE002,11.6768,14-02-2022,22,Sleeping,0,110,3.0,26.9,0.0,0.0,19,None
CANINE002,11.6768,14-02-2022,23,Sleeping,0,108,2.0,27.4,0.0,0.0,18,None
CANINE002,11.6858,15-02-2022,0,Sleeping,0,104,1.0,25.9,0.0,0.0,18,None
CANINE002,11.6858,15-02-2022,1,Sleeping,0,108,2.0,24.8,0.0,0.0,19,None
CANINE002,11.6858,15-02-2022,2,Sleeping,0,112,2.0,26.6,0.0,0.0,15,None
CANINE002,11.6858,15-02-2022,3,Sleeping,0,106,3.0,26.2,0.0,0.0,18,None
CANINE002,11.6858,15-02-2022,4,Sleeping,0,106,3.0,26.1,0.0,0.0,15,None
CANINE002,11.6858,15-02-2022,5,Sleeping,0,108,3.0,26.3,0.0,0.0,19,None
CANINE002,11.6858,15-02-2022,6,Sleeping,0,110,1.0,26.3,0.0,0.0,16,None
CANINE002,11.6858,15-02-2022,7,Eating,204,106,11.5,27.9,198.8,231.2,25,None
CANINE002,11.6858,15-02-2022,8,Walking,739,137,37.5,33.0,0.0,0.0,32,Low
CANINE002,11.6858,15-02-2022,9,Sleeping,0,106,3.0,27.5,0.0,0.0,20,None
CANINE002,11.6858,15-02-2022,10,Sleeping,0,113,3.0,25.3,0.0,0.0,17,None
CANINE002,11.6858,15-02-2022,11,Normal,272,107,15.7,26.5,0.0,32.0,22,Low
CANINE002,11.6858,15-02-2022,12,Sleeping,0,103,1.0,25.4,0.0,0.0,18,None
CANINE002,11.6858,15-02-2022,13,Sleeping,0,110,3.0,25.8,0.0,0.0,17,None
CANINE002,11.6858,15-02-2022,14,Normal,434,109,22.3,27.4,0.0,43.2,19,Low
CANINE002,11.6858,15-02-2022,15,Sleeping,0,108,2.0,25.8,0.0,0.0,16,None
CANINE002,11.6858,15-02-2022,16,Sleeping,0,105,1.0,24.9,0.0,0.0,17,None
CANINE002,11.6858,15-02-2022,17,Eating,242,108,14.3,26.7,264.4,206.2,21,None
CANINE002,11.6858,15-02-2022,18,Normal,217,104,13.1,27.6,0.0,58.2,18,None
CANINE002,11.6858,15-02-2022,19,Normal,378,111,20.7,26.6,0.0,89.3,19,None
CANINE002,11.6858,15-02-2022,20,Walking,754,130,36.2,29.2,0.0,0.0,27,High
CANINE002,11.6858,15-02-2022,21,Sleeping,0,109,1.0,27.3,0.0,0.0,19,None
CANINE002,11.6858,15-02-2022,22,Sleeping,0,111,2.0,27.2,0.0,0.0,19,None
CANINE002,11.6858,15-02-2022,23,Sleeping,0,111,3.0,24.6,0.0,0.0,15,None
CANINE002,11.7194,16-02-2022,0,Sleeping,0,106,3.0,25.3,0.0,0.0,17,None
CANINE002,11.7194,16-02-2022,1,Sleeping,0,111,2.0,26.1,0.0,0.0,17,None
CANINE002,11.7194,16-02-2022,2,Sleeping,0,103,1.0,24.7,0.0,0.0,20,None
CANINE002,11.7194,16-02-2022,3,Sleeping,0,102,2.0,25.8,0.0,0.0,19,None
CANINE002,11.7194,16-02-2022,4,Sleeping,0,105,3.0,25.7,0.0,0.0,19,None
CANINE002,11.7194,16-02-2022,5,Sleeping,0,111,2.0,26.6,0.0,0.0,18,None
CANINE002,11.7194,16-02-2022,6,Sleeping,0,104,2.0,26.8,0.0,0.0,18,None
CANINE002,11.7194,16-02-2022,7,Eating,143,105,7.7,27.3,299.8,127.4,26,None
CANINE002,11.7194,16-02-2022,8,Walking,1058,129,50.6,31.2,0.0,0.0,30,Low
CANINE002,11.7194,16-02-2022,9,Playing,480,135,23.5,29.7,0.0,0.0,27,Medium
CANINE002,11.7194,16-02-2022,10,Normal,490,110,26.0,28.3,0.0,21.1,19,Low
CANINE002,11.7194,16-02-2022,11,Playing,879,122,44.2,31.0,0.0,0.0,30,Medium
CANINE002,11.7194,16-02-2022,12,Sleeping,0,109,3.0,26.2,0.0,0.0,17,None
CANINE002,11.7194,16-02-2022,13,Sleeping,0,111,3.0,26.4,0.0,0.0,19,None
CANINE002,11.7194,16-02-2022,14,Normal,310,112,17.5,24.9,0.0,99.1,19,Low
CANINE002,11.7194,16-02-2022,15,Sleeping,0,106,1.0,26.6,0.0,0.0,19,None
CANINE002,11.7194,16-02-2022,16,Normal,427,107,21.0,26.4,0.0,47.1,21,None
CANINE002,11.7194,16-02-2022,17,Eating,148,105,7.9,27.7,182.4,228.8,21,None
CANINE002,11.7194,16-02-2022,18,Sleeping,0,111,3.0,26.3,0.0,0.0,15,None
CANINE002,11.7194,16-02-2022,19,Walking,2894,118,136.7,32.0,0.0,0.0,29,None
CANINE002,11.7194,16-02-2022,20,Normal,307,115,16.4,29.5,0.0,0.3,17,None
CANINE002,11.7194,16-02-2022,21,Sleeping,0,110,1.0,26.6,0.0,0.0,18,None
CANINE002,11.7194,16-02-2022,22,Sleeping,0,112,1.0,26.6,0.0,0.0,16,None
CANINE002,11.7194,16-02-2022,23,Sleeping,0,108,1.0,24.7,0.0,0.0,15,None
CANINE002,11.7327,17-02-2022,0,Sleeping,0,108,1.0,25.2,0.0,0.0,15,None
CANINE002,11.7327,17-02-2022,1,Sleeping,0,106,3.0,25.5,0.0,0.0,16,None
CANINE002,11.7327,17-02-2022,2,Sleeping,0,110,3.0,25.7,0.0,0.0,19,None
CANINE002,11.7327,17-02-2022,3,Sleeping,0,106,2.0,27.2,0.0,0.0,16,None
CANINE002,11.7327,17-02-2022,4,Sleeping,0,112,2.0,26.8,0.0,0.0,15,None
CANINE002,11.7327,17-02-2022,5,Sleeping,0,112,2.0,26.7,0.0,0.0,18,None
CANINE002,11.7327,17-02-2022,6,Sleeping,0,106,1.0,26.3,0.0,0.0,18,None
CANINE002,11.7327,17-02-2022,7,Sleeping,0,104,3.0,25.7,0.0,0.0,16,None
CANINE002,11.7327,17-02-2022,8,Sleeping,0,107,1.0,25.0,0.0,0.0,18,None
CANINE002,11.7327,17-02-2022,9,Eating,248,113,12.6,26.6,265.8,76.8,21,None
CANINE002,11.7327,17-02-2022,10,Walking,1072,133,53.3,30.0,0.0,0.0,37,High
CANINE002,11.7327,17-02-2022,11,Sleeping,0,112,2.0,26.5,0.0,0.0,19,None
CANINE002,11.7327,17-02-2022,12,Normal,436,111,23.5,28.2,0.0,21.7,21,None
CANINE002,11.7327,17-02-2022,13,Sleeping,0,110,1.0,26.7,0.0,0.0,18,None
CANINE002,11.7327,17-02-2022,14,Normal,473,112,24.2,25.2,0.0,51.3,22,Low
CANINE002,11.7327,17-02-2022,15,Normal,409,111,21.2,26.1,0.0,96.7,20,Low
CANINE002,11.7327,17-02-2022,16,Eating,160,110,8.5,29.2,155.8,140.1,26,None
CANINE002,11.7327,17-02-2022,17,Normal,324,111,17.2,28.9,0.0,14.4,24,None
CANINE002,11.7327,17-02-2022,18,Normal,233,112,12.9,26.8,0.0,63.0,20,Low
CANINE002,11.7327,17-02-2022,19,Playing,786,133,38.9,30.4,0.0,0.0,30,Low
CANINE002,11.7327,17-02-2022,20,Walking,1124,130,54.8,31.3,0.0,0.0,27,None
CANINE002,11.7327,17-02-2022,21,Sleeping,0,111,1.0,26.3,0.0,0.0,16,None
CANINE002,11.7327,17-02-2022,22,Sleeping,0,112,2.0,24.7,0.0,0.0,19,None
CANINE002,11.7327,17-02-2022,23,Sleeping,0,107,1.0,26.4,0.0,0.0,15,None
CANINE002,11.7495,18-02-2022,0,Sleeping,0,106,1.0,27.0,0.0,0.0,20,None
CANINE002,11.7495,18-02-2022,1,Sleeping,0,102,2.0,27.2,0.0,0.0,15,None
CANINE002,11.7495,18-02-2022,2,Sleeping,0,108,2.0,25.1,0.0,0.0,16,None
CANINE002,11.7495,18-02-2022,3,Sleeping,0,105,1.0,24.8,0.0,0.0,18,None
CANINE002,11.7495,18-02-2022,4,Sleeping,0,106,3.0,26.4,0.0,0.0,17,None
CANINE002,11.7495,18-02-2022,5,Sleeping,0,108,3.0,27.2,0.0,0.0,18,None
CANINE002,11.7495,18-02-2022,6,Sleeping,0,111,1.0,26.5,0.0,0.0,19,None
CANINE002,11.7495,18-02-2022,7,Sleeping,0,107,3.0,26.7,0.0,0.0,16,None
CANINE002,11.7495,18-02-2022,8,Eating,189,105,10.9,25.2,211.6,54.5,23,None
CANINE002,11.7495,18-02-2022,9,Walking,2819,119,133.5,35.1,0.0,0.0,35,Low
CANINE002,11.7495,18-02-2022,10,Sleeping,0,109,1.0,26.5,0.0,0.0,16,None
CANINE002,11.7495,18-02-2022,11,Normal,293,108,15.8,27.1,0.0,68.9,25,None
CANINE002,11.7495,18-02-2022,12,Normal,333,106,18.7,28.2,0.0,89.5,23,None
CANINE002,11.7495,18-02-2022,13,Sleeping,0,105,1.0,26.3,0.0,0.0,16,None
CANINE002,11.7495,18-02-2022,14,Normal,422,112,20.8,24.6,0.0,69.3,24,None
CANINE002,11.7495,18-02-2022,15,Normal,294,108,16.8,26.1,0.0,17.0,21,None
CANINE002,11.7495,18-02-2022,16,Sleeping,0,104,1.0,26.4,0.0,0.0,18,None
CANINE002,11.7495,18-02-2022,17,Eating,176,115,9.3,27.2,207.2,209.9,22,None
CANINE002,11.7495,18-02-2022,18,Sleeping,0,110,2.0,25.1,0.0,0.0,18,None
CANINE002,11.7495,18-02-2022,19,Playing,1056,122,50.6,31.5,0.0,0.0,24,High
CANINE002,11.7495,18-02-2022,20,Walking,2202,111,105.5,30.9,0.0,0.0,27,None
CANINE002,11.7495,18-02-2022,21,Sleeping,0,108,3.0,25.2,0.0,0.0,15,None
CANINE002,11.7495,18-02-2022,22,Sleeping,0,110,2.0,26.3,0.0,0.0,16,None
CANINE002,11.7495,18-02-2022,23,Sleeping,0,108,2.0,25.5,0.0,0.0,19,None
CANINE002,11.7507,19-02-2022,0,Sleeping,0,106,3.0,24.8,0.0,0.0,19,None
CANINE002,11.7507,19-02-2022,1,Sleeping,0,106,3.0,25.1,0.0,0.0,19,None
CANINE002,11.7507,19-02-2022,2,Sleeping,0,108,2.0,26.5,0.0,0.0,19,None
CANINE002,11.7507,19-02-2022,3,Sleeping,0,103,2.0,24.6,0.0,0.0,17,None
CANINE002,11.7507,19-02-2022,4,Sleeping,0,113,1.0,25.5,0.0,0.0,15,None
CANINE002,11.7507,19-02-2022,5,Sleeping,0,101,3.0,25.2,0.0,0.0,16,None
CANINE002,11.7507,19-02-2022,6,Sleeping,0,109,3.0,25.7,0.0,0.0,20,None
CANINE002,11.7507,19-02-2022,7,Sleeping,0,104,2.0,24.8,0.0,0.0,16,None
CANINE002,11.7507,19-02-2022,8,Sleeping,0,111,2.0,26.8,0.0,0.0,15,None
CANINE002,11.7507,19-02-2022,9,Walking,2816,123,134.4,32.5,0.0,0.0,26,Low
CANINE002,11.7507,19-02-2022,10,Playing,1127,135,55.0,28.7,0.0,0.0,27,Low
CANINE002,11.7507,19-02-2022,11,Eating,264,115,14.4,28.3,195.5,80.7,25,None
CANINE002,11.7507,19-02-2022,12,Normal,530,105,26.9,29.2,0.0,25.8,21,None
CANINE002,11.7507,19-02-2022,13,Playing,1057,135,52.7,28.8,0.0,0.0,30,Low
CANINE002,11.7507,19-02-2022,14,Normal,287,104,16.5,27.8,0.0,68.0,23,None
CANINE002,11.7507,19-02-2022,15,Walking,1870,121,88.9,34.0,0.0,0.0,30,High
CANINE002,11.7507,19-02-2022,16,Walking,2093,121,100.4,33.1,0.0,0.0,31,Low
CANINE002,11.7507,19-02-2022,17,Walking,639,128,33.0,33.4,0.0,0.0,32,High
CANINE002,11.7507,19-02-2022,18,Sleeping,0,110,1.0,25.2,0.0,0.0,20,None
CANINE002,11.7507,19-02-2022,19,Normal,130,105,8.1,26.9,0.0,75.6,23,None
CANINE002,11.7507,19-02-2022,20,Eating,233,107,13.0,24.7,182.2,142.6,20,None
CANINE002,11.7507,19-02-2022,21,Sleeping,0,111,2.0,24.9,0.0,0.0,20,None
CANINE002,11.7507,19-02-2022,22,Normal,437,106,23.5,27.0,0.0,23.8,24,Low
CANINE002,11.7507,19-02-2022,23,Normal,286,110,14.4,26.7,0.0,6.7,19,None
CANINE002,11.7211,20-02-2022,0,Sleeping,0,110,2.0,27.0,0.0,0.0,18,None
CANINE002,11.7211,20-02-2022,1,Sleeping,0,102,3.0,25.9,0.0,0.0,16,None
CANINE002,11.7211,20-02-2022,2,Sleeping,0,104,1.0,27.1,0.0,0.0,17,None
CANINE002,11.7211,20-02-2022,3,Sleeping,0,106,2.0,26.0,0.0,0.0,18,None
CANINE002,11.7211,20-02-2022,4,Sleeping,0,107,3.0,25.1,0.0,0.0,15,None
CANINE002,11.7211,20-02-2022,5,Sleeping,0,103,1.0,24.7,0.0,0.0,15,None
CANINE002,11.7211,20-02-2022,6,Sleeping,0,108,2.0,26.3,0.0,0.0,20,None
CANINE002,11.7211,20-02-2022,7,Sleeping,0,104,3.0,25.0,0.0,0.0,20,None
CANINE002,11.7211,20-02-2022,8,Sleeping,0,103,2.0,24.6,0.0,0.0,16,None
CANINE002,11.7211,20-02-2022,9,Walking,2882,132,138.1,29.1,0.0,0.0,36,High
CANINE002,11.7211,20-02-2022,10,Eating,190,103,9.9,28.3,256.5,234.4,25,None
CANINE002,11.7211,20-02-2022,11,Sleeping,0,107,2.0,27.0,0.0,0.0,15,None
CANINE002,11.7211,20-02-2022,12,Normal,411,108,21.3,24.6,0.0,23.2,23,None
CANINE002,11.7211,20-02-2022,13,Normal,349,110,17.4,25.7,0.0,48.3,26,Low
CANINE002,11.7211,20-02-2022,14,Normal,439,110,22.6,26.2,0.0,21.5,19,None
CANINE002,11.7211,20-02-2022,15,Walking,3154,123,150.9,35.4,0.0,0.0,34,Low
CANINE002,11.7211,20-02-2022,16,Walking,1095,135,52.3,32.5,0.0,0.0,31,Medium
CANINE002,11.7211,20-02-2022,17,Normal,397,111,19.6,26.3,0.0,88.3,20,None
CANINE002,11.7211,20-02-2022,18,Normal,360,115,18.9,25.0,0.0,85.1,17,Low
CANINE002,11.7211,20-02-2022,19,Eating,142,106,7.7,26.5,178.3,192.5,18,None
CANINE002,11.7211,20-02-2022,20,Normal,448,107,22.0,24.5,0.0,87.3,25,Low
CANINE002,11.7211,20-02-2022,21,Eating,161,105,8.5,27.4,309.2,228.7,24,None
CANINE002,11.7211,20-02-2022,22,Normal,533,107,28.0,26.6,0.0,91.6,21,Low
CANINE002,11.7211,20-02-2022,23,Normal,340,105,17.9,26.5,0.0,77.5,23,None
CANINE002,11.7455,21-02-2022,0,Sleeping,0,105,1.0,27.3,0.0,0.0,16,None
CANINE002,11.7455,21-02-2022,1,Sleeping,0,109,2.0,27.4,0.0,0.0,15,None
CANINE002,11.7455,21-02-2022,2,Sleeping,0,105,3.0,25.3,0.0,0.0,19,None
CANINE002,11.7455,21-02-2022,3,Sleeping,0,107,3.0,25.0,0.0,0.0,20,None
CANINE002,11.7455,21-02-2022,4,Sleeping,0,102,2.0,26.8,0.0,0.0,19,None
CANINE002,11.7455,21-02-2022,5,Sleeping,0,101,1.0,26.8,0.0,0.0,20,None
CANINE002,11.7455,21-02-2022,6,Sleeping,0,105,1.0,26.5,0.0,0.0,19,None
CANINE002,11.7455,21-02-2022,7,Sleeping,0,110,3.0,27.1,0.0,0.0,16,None
CANINE002,11.7455,21-02-2022,8,Eating,309,113,16.5,29.2,295.0,94.7,25,None
CANINE002,11.7455,21-02-2022,9,Walking,2567,120,123.6,32.1,0.0,0.0,26,Low
CANINE002,11.7455,21-02-2022,10,Normal,309,112,16.5,28.4,0.0,28.6,20,None
CANINE002,11.7455,21-02-2022,11,Sleeping,0,109,2.0,27.0,0.0,0.0,16,None
CANINE002,11.7455,21-02-2022,12,Normal,288,106,15.5,29.4,0.0,50.9,19,Low
CANINE002,11.7455,21-02-2022,13,Normal,290,106,14.6,25.3,0.0,63.2,25,None
CANINE002,11.7455,21-02-2022,14,Normal,361,105,18.0,28.4,0.0,62.4,25,None
CANINE002,11.7455,21-02-2022,15,Sleeping,0,108,3.0,27.5,0.0,0.0,18,None
CANINE002,11.7455,21-02-2022,16,Eating,189,106,9.9,27.9,263.7,225.3,22,None
CANINE002,11.7455,21-02-2022,17,Playing,1106,131,54.0,29.0,0.0,0.0,24,Low
CANINE002,11.7455,21-02-2022,18,Normal,548,108,27.7,26.4,0.0,35.6,17,Low
CANINE002,11.7455,21-02-2022,19,Walking,1385,128,66.1,32.0,0.0,0.0,33,None
CANINE002,11.7455,21-02-2022,20,Normal,398,114,20.7,28.5,0.0,17.9,20,Low
CANINE002,11.7455,21-02-2022,21,Sleeping,0,108,1.0,26.0,0.0,0.0,20,None
CANINE002,11.7455,21-02-2022,22,Sleeping,0,108,3.0,26.9,0.0,0.0,19,None
CANINE002,11.7455,21-02-2022,23,Sleeping,0,106,1.0,26.0,0.0,0.0,20,None
CANINE002,11.765,22-02-2022,0,Sleeping,0,113,3.0,25.0,0.0,0.0,20,None
CANINE002,11.765,22-02-2022,1,Sleeping,0,111,3.0,26.1,0.0,0.0,15,None
CANINE002,11.765,22-02-2022,2,Sleeping,0,102,2.0,25.2,0.0,0.0,20,None
CANINE002,11.765,22-02-2022,3,Sleeping,0,104,2.0,26.4,0.0,0.0,17,None
CANINE002,11.765,22-02-2022,4,Sleeping,0,108,3.0,27.2,0.0,0.0,20,None
CANINE002,11.765,22-02-2022,5,Sleeping,0,111,1.0,27.5,0.0,0.0,15,None
CANINE002,11.765,22-02-2022,6,Sleeping,0,104,1.0,25.6,0.0,0.0,16,None
CANINE002,11.765,22-02-2022,7,Eating,336,106,18.8,27.4,279.7,85.0,18,None
CANINE002,11.765,22-02-2022,8,Walking,2672,123,127.7,29.3,0.0,0.0,35,Low
CANINE002,11.765,22-02-2022,9,Sleeping,0,107,2.0,26.6,0.0,0.0,19,None
CANINE002,11.765,22-02-2022,10,Playing,1109,117,55.2,31.0,0.0,0.0,22,Low
CANINE002,11.765,22-02-2022,11,Normal,356,110,18.8,27.1,0.0,49.2,19,None
CANINE002,11.765,22-02-2022,12,Normal,377,110,18.7,27.8,0.0,44.5,24,None
CANINE002,11.765,22-02-2022,13,Playing,627,117,31.5,32.4,0.0,0.0,33,Low
CANINE002,11.765,22-02-2022,14,Normal,378,106,19.8,26.3,0.0,55.1,22,Low
CANINE002,11.765,22-02-2022,15,Sleeping,0,103,2.0,27.3,0.0,0.0,15,None
CANINE002,11.765,22-02-2022,16,Eating,199,104,12.4,28.0,158.7,190.3,19,None
CANINE002,11.765,22-02-2022,17,Normal,339,104,19.0,26.3,0.0,45.5,27,Low
CANINE002,11.765,22-02-2022,18,Sleeping,0,103,2.0,25.2,0.0,0.0,19,None
CANINE002,11.765,22-02-2022,19,Walking,2882,125,138.6,32.2,0.0,0.0,36,Medium
CANINE002,11.765,22-02-2022,20,Sleeping,0,106,3.0,25.5,0.0,0.0,19,None
CANINE002,11.765,22-02-2022,21,Normal,329,114,16.5,24.5,0.0,93.3,27,None
CANINE002,11.765,22-02-2022,22,Normal,352,113,18.6,27.5,0.0,48.1,19,Low
CANINE002,11.765,22-02-2022,23,Sleeping,0,110,2.0,27.2,0.0,0.0,15,None
CANINE002,11.7542,23-02-2022,0,Sleeping,0,108,1.0,26.2,0.0,0.0,18,None
CANINE002,11.7542,23-02-2022,1,Sleeping,0,109,1.0,26.4,0.0,0.0,15,None
CANINE002,11.7542,23-02-2022,2,Sleeping,0,107,3.0,24.5,0.0,0.0,15,None
CANINE002,11.7542,23-02-2022,3,Sleeping,0,112,1.0,24.6,0.0,0.0,20,None
CANINE002,11.7542,23-02-2022,4,Sleeping,0,105,3.0,25.4,0.0,0.0,20,None
CANINE002,11.7542,23-02-2022,5,Sleeping,0,104,3.0,25.9,0.0,0.0,19,None
CANINE002,11.7542,23-02-2022,6,Sleeping,0,108,1.0,25.9,0.0,0.0,15,None
CANINE002,11.7542,23-02-2022,7,Sleeping,0,108,1.0,26.2,0.0,0.0,19,None
CANINE002,11.7542,23-02-2022,8,Sleeping,0,106,2.0,24.8,0.0,0.0,16,None
CANINE002,11.7542,23-02-2022,9,Eating,277,112,15.0,27.1,302.7,185.9,23,None
CANINE002,11.7542,23-02-2022,10,Walking,1410,137,69.3,34.7,0.0,0.0,29,None
CANINE002,11.7542,23-02-2022,11,Normal,313,108,15.7,27.1,0.0,13.7,23,None
CANINE002,11.7542,23-02-2022,12,Normal,375,113,19.6,26.3,0.0,70.5,26,Low
CANINE002,11.7542,23-02-2022,13,Normal,451,103,23.2,26.3,0.0,88.0,22,Low
CANINE002,11.7542,23-02-2022,14,Normal,283,111,15.3,26.8,0.0,15.2,19,None
CANINE002,11.7542,23-02-2022,15,Normal,207,112,10.7,27.5,0.0,52.0,19,None
CANINE002,11.7542,23-02-2022,16,Eating,127,111,8.0,27.7,305.6,205.1,27,None
CANINE002,11.7542,23-02-2022,17,Playing,641,129,31.1,29.9,0.0,0.0,35,Medium
CANINE002,11.7542,23-02-2022,18,Normal,503,107,25.6,28.3,0.0,78.1,26,None
CANINE002,11.7542,23-02-2022,19,Walking,1372,123,67.5,33.1,0.0,0.0,27,Medium
CANINE002,11.7542,23-02-2022,20,Normal,461,114,23.7,26.3,0.0,66.6,16,Low
CANINE002,11.7542,23-02-2022,21,Playing,766,125,37.0,29.8,0.0,0.0,27,High
CANINE002,11.7542,23-02-2022,22,Sleeping,0,107,1.0,25.7,0.0,0.0,16,None
CANINE002,11.7542,23-02-2022,23,Sleeping,0,107,2.0,26.8,0.0,0.0,20,None
CANINE002,11.7838,24-02-2022,0,Sleeping,0,110,2.0,24.7,0.0,0.0,18,None
CANINE002,11.7838,24-02-2022,1,Sleeping,0,103,3.0,26.7,0.0,0.0,16,None
CANINE002,11.7838,24-02-2022,2,Sleeping,0,106,1.0,25.0,0.0,0.0,15,None
CANINE002,11.7838,24-02-2022,3,Sleeping,0,112,1.0,27.0,0.0,0.0,17,None
CANINE002,11.7838,24-02-2022,4,Sleeping,0,103,2.0,27.2,0.0,0.0,20,None
CANINE002,11.7838,24-02-2022,5,Sleeping,0,109,2.0,26.6,0.0,0.0,16,None
CANINE002,11.7838,24-02-2022,6,Sleeping,0,111,3.0,26.9,0.0,0.0,15,None
CANINE002,11.7838,24-02-2022,7,Eating,208,111,11.8,26.6,157.5,142.7,24,None
CANINE002,11.7838,24-02-2022,8,Walking,745,135,38.1,31.7,0.0,0.0,35,None
CANINE002,11.7838,24-02-2022,9,Normal,566,113,28.7,26.2,0.0,2.3,27,None
CANINE002,11.7838,24-02-2022,10,Normal,247,109,13.6,27.5,0.0,54.2,26,None
CANINE002,11.7838,24-02-2022,11,Playing,780,117,39.8,28.7,0.0,0.0,35,Low
CANINE002,11.7838,24-02-2022,12,Normal,273,115,13.9,27.5,0.0,18.6,24,None
CANINE002,11.7838,24-02-2022,13,Sleeping,0,111,1.0,25.6,0.0,0.0,17,None
CANINE002,11.7838,24-02-2022,14,Normal,283,109,14.3,27.1,0.0,25.5,21,Low
CANINE002,11.7838,24-02-2022,15,Normal,316,103,16.9,26.7,0.0,17.5,19,None
CANINE002,11.7838,24-02-2022,16,Eating,104,114,6.9,26.6,236.1,178.2,23,None
CANINE002,11.7838,24-02-2022,17,Normal,469,113,23.1,26.3,0.0,67.6,19,None
CANINE002,11.7838,24-02-2022,18,Playing,1399,134,66.9,30.0,0.0,0.0,31,Medium
CANINE002,11.7838,24-02-2022,19,Walking,1652,124,79.9,30.8,0.0,0.0,35,None
CANINE002,11.7838,24-02-2022,20,Sleeping,0,111,3.0,26.4,0.0,0.0,16,None
CANINE002,11.7838,24-02-2022,21,Sleeping,0,109,1.0,27.3,0.0,0.0,19,None
CANINE002,11.7838,24-02-2022,22,Sleeping,0,101,1.0,27.5,0.0,0.0,15,None
CANINE002,11.7838,24-02-2022,23,Sleeping,0,111,2.0,26.8,0.0,0.0,18,None
CANINE002,11.7861,25-02-2022,0,Sleeping,0,106,2.0,26.8,0.0,0.0,17,None
CANINE002,11.7861,25-02-2022,1,Sleeping,0,102,1.0,27.4,0.0,0.0,17,None
CANINE002,11.7861,25-02-2022,2,Sleeping,0,103,3.0,25.0,0.0,0.0,18,None
CANINE002,11.7861,25-02-2022,3,Sleeping,0,105,3.0,26.2,0.0,0.0,16,None
CANINE002,11.7861,25-02-2022,4,Sleeping,0,105,3.0,27.5,0.0,0.0,20,None
CANINE002,11.7861,25-02-2022,5,Sleeping,0,111,1.0,25.9,0.0,0.0,19,None
CANINE002,11.7861,25-02-2022,6,Sleeping,0,110,2.0,25.3,0.0,0.0,18,None
CANINE002,11.7861,25-02-2022,7,Sleeping,0,104,1.0,27.3,0.0,0.0,19,None
CANINE002,11.7861,25-02-2022,8,Sleeping,0,111,1.0,26.9,0.0,0.0,19,None
CANINE002,11.7861,25-02-2022,9,Eating,207,106,12.8,28.6,256.2,164.3,25,None
CANINE002,11.7861,25-02-2022,10,Walking,1688,119,82.6,31.2,0.0,0.0,31,None
CANINE002,11.7861,25-02-2022,11,Normal,348,107,19.4,26.5,0.0,83.8,17,Low
CANINE002,11.7861,25-02-2022,12,Normal,231,104,11.9,26.9,0.0,52.2,17,None
CANINE002,11.7861,25-02-2022,13,Normal,322,110,16.2,25.5,0.0,8.4,16,None
CANINE002,11.7861,25-02-2022,14,Normal,509,106,27.0,29.3,0.0,59.0,24,Low
CANINE002,11.7861,25-02-2022,15,Normal,396,113,20.7,26.5,0.0,67.2,20,None
CANINE002,11.7861,25-02-2022,16,Eating,278,109,15.1,28.5,179.0,210.4,21,None
CANINE002,11.7861,25-02-2022,17,Normal,528,112,27.9,27.8,0.0,77.7,20,None
CANINE002,11.7861,25-02-2022,18,Normal,445,105,23.0,25.0,0.0,69.5,25,Low
CANINE002,11.7861,25-02-2022,19,Normal,436,106,23.6,26.3,0.0,69.1,19,None
CANINE002,11.7861,25-02-2022,20,Walking,3034,118,146.0,33.1,0.0,0.0,31,Low
CANINE002,11.7861,25-02-2022,21,Normal,381,110,19.0,27.6,0.0,104.8,18,None
CANINE002,11.7861,25-02-2022,22,Normal,371,116,20.5,26.7,0.0,105.8,17,None
CANINE002,11.7861,25-02-2022,23,Sleeping,0,106,1.0,26.0,0.0,0.0,17,None
CANINE002,11.7798,26-02-2022,0,Sleeping,0,108,3.0,26.9,0.0,0.0,16,None
CANINE002,11.7798,26-02-2022,1,Sleeping,0,110,3.0,25.3,0.0,0.0,15,None
CANINE002,11.7798,26-02-2022,2,Sleeping,0,108,1.0,25.7,0.0,0.0,15,None
CANINE002,11.7798,26-02-2022,3,Sleeping,0,112,3.0,24.6,0.0,0.0,16,None
CANINE002,11.7798,26-02-2022,4,Sleeping,0,107,2.0,26.3,0.0,0.0,17,None
